Юнит, ООО, компания по изготовлению стропов;Строительное оборудование и техника;+7(4162) 54-33-44;;ooo-unit-bl@rambler.ru;Чайковского, 171\2;Строительное оборудование и техника;
Витязь, частное охранное агентство;Услуги охраны;+7(4162) 51-80-97,+7(4162) 54-75-79;;vityaz_amur@mail.ru;Ленина, 60;Услуги охраны;
Торговый Дом Щербинские Лифты, ООО;Продажа / обслуживание подъёмно-пассажирских устройств;+7(4162) 42-24-76,+7(4162) 50-53-80,+7(4162) 38-93-38;;;Чайковского, 209Б;Продажа \ обслуживание подъёмно-пассажирских устройств;
Велеск-М, ООО, торгово-производственная компания;Облицовочный камень;+7(4162) 568-400,+7(4162) 584-500;;nochesm@mail.ru;Горького, 56;Заборы \ Ограждения | Облицовочный камень | Кованые изделия;
Багира, ООО, юридическая компания;Юридическое обслуживание;+7(4162) 44-17-77,+7(4162) 31-16-11,8-924-678-65-11;http://kupidom28.com;ukbagira113@rambler.ru;Горького, 300;Юридическое обслуживание | Оформление недвижимости \ земли | Ведение дел в судах | Защита авторских прав | Регистрация \ ликвидация предприятий;
Амурский областной правозащитный центр, АНО;Юридическое обслуживание;+7(4162) 44-17-77,8-962-283-80-23;;anoaopc@mail.ru;Горького, 300;Юридическое обслуживание | Ведение дел в судах;
Регион-Финанс, OOO, микрофинансовая организация;Микрофинансирование;+7(4162) 21-70-22,+7(4162) 44-17-77;http://regionfinans.ru;pravozakon@list.ru;Горького, 300;Микрофинансирование;
Торгово-производственная компания, ИП Порубова М.Н.;Мебель мягкая;+7(4162) 35-20-86;;makellianna@gmail.com;Северная, 165\1 лит А5;Изготовление мебели под заказ | Мебель корпусная | Мебель для кухни | Детская мебель;
Лимон, рекламно-производственная компания;Широкоформатная печать / УФ-печать;+7(4162) 21-01-86,8-924-841-01-86;;limon-blg@mail.ru;Ленина, 189;Термопечать | Изготовление рекламных конструкций | Оперативная полиграфия | Широкоформатная печать \ УФ-печать | Фото на документы;
Лавка чудес, магазин сувениров ручной работы;Сувениры / Подарки;8-924-677-88-64;http://наша-лавкачудес.рф;;Красноармейская, 102;Сувениры \ Подарки;
Чайхона, кафе;Кафе;+7(4162) 514-555,+7(4162) 520-333;;;Шевченко, 11\1;Кафе;
Лидер Плюс, ООО, строительная компания;Строительство дач / коттеджей;+7(4162) 35-19-77,+7(4162) 38-39-22;;awsu@mail.ru;Заводская, 154;Жилищное строительство | Строительство административных зданий | Строительство гаражей | Строительство дач \ коттеджей | Строительство бань \ саун;
Формат, производственная компания;Мебель офисная;+7(4162) 34-45-56,8-961-959-38-83;;;Островского, 224\1;Изготовление мебели под заказ | Мебель корпусная | Мебель офисная | Мебель для кухни;
АТПК, Амурская торгово-производственная компания;Технические газы / Криогенные жидкости;8-914-389-41-11,8-924-444-70-02;;svtsarkov@mail.ru;Студенческая, 17;Технические газы \ Криогенные жидкости;
Вин-код.рф, интернет-магазин;Интернет-магазины;8-800-333-12-62;http://вин-код.рф;;Северная, 165\1 лит А5;Автозапчасти для иномарок | Автохимия \ Масла | Автомобильные аккумуляторы | Автоаксессуары;
Результат, международный центр коучинга и тренингов;Личностные тренинги / семинары;8-914-388-02-65;;coachblaga@mail.ru;Ленина, 115;Бизнес-тренинги \ семинары | Личностные тренинги \ семинары;
O`Stin, салон одежды;Мужская одежда;+7(4162) 77-00-46;;;Мухина, 114;Женская одежда | Мужская одежда;
ABC, студия танцев;Танцевальные школы;8-924-674-72-94;;;Горького, 64;Танцевальные школы;
Учебно-курсовой комбинат, ОАО Буреягэсстрой;Профессиональная переподготовка / Повышение квалификации;+7(4162) 53-85-21;;ukk10@mail.ru;Калинина, 10;Профессиональная переподготовка \ Повышение квалификации | Обучение по охране труда | Обучение рабочим профессиям;
Милавица, сеть магазинов нижнего белья;Нижнее бельё;8-963-807-63-47;http://milavitsablag.ru;;Красноармейская, 143;Нижнее бельё;
Reebok, магазин спортивной одежды и обуви;Спортивная одежда / обувь;;;;Мухина, 114;Спортивная одежда \ обувь;
Заправка на Амурской, магазин разливного пива;Пиво;;;;Амурская, 270;Пиво;
Кристально-чистая, торговая компания;Продажа / доставка питьевой воды;+7(4162) 38-57-58,+7(4162) 57-61-16;;voda.blg@mail.ru;Мухина, 150а;Продажа \ доставка питьевой воды;
RGBee, web-студия;Разработка / поддержка / продвижение web-сайтов;+7(4162) 21-01-12,8-924-841-01-12;http://rgbee-studio.com;mail@rgbee-studio.com;;Разработка \ поддержка \ продвижение web-сайтов;
Abalon, интернет-магазин;Фототовары;8-963-576-57-42;http://blagoveshensk.sotmarket86.ru;info@sotmarket86.ru;Островского, 65;Мобильные телефоны | Компьютеры \ Комплектующие | Фототовары | Аудио- \ видеотехника | Аксессуары к мобильным телефонам;
Алгон, торговый дом, Склад;Спецавтотехника;8-924-146-66-68;;;Магистральная, 100;Спецавтотехника | Запчасти для спецавтотехники;
ЖелдорАльянс, транспортная компания, Склад;Железнодорожные грузоперевозки;+7(4162) 310-390;;;Магистральная, 100\1;Железнодорожные грузоперевозки;
Мебель Мастер, торгово-производственная компания;Мебель офисная;+7(4162) 21-29-29,8-962-293-46-10;http://mebel-28.ru;mebel-28@mail.ru;Театральная, 236;Изготовление мебели под заказ | Мебель корпусная | Мебель для кухни | Детская мебель | Мебель офисная;
Кейсистемс-Амур, торговая компания;Продажа программного обеспечения;+7(4162) 552-442,+7(4162) 773-778;http://keysystems.ru;amurl@keysystems.ru;Зейская, 171;Продажа программного обеспечения;
Небесные фонарики, торговая компания;Салюты;+7(4162) 38-92-68;;;Партизанская, 19;Салюты;
Праздничное агентство, ИП Бережная О.Л.;Организация и проведение праздников;+7(4162) 57-03-14,8-924-672-23-32;;;Зейская, 210;Организация и проведение праздников;
РемБытХолод, ремонтно-монтажная компания;Ремонт бытовой техники;+7(4162) 58-47-24,+7(4162) 54-54-35;;;Театральная, 236;Монтаж климатических систем | Ремонт бытовой техники;
Лимон, такси;Заказ пассажирского легкового транспорта;+7(4162) 210-444,+7(4162) 310-444,+7(4162) 580-444;;taxilimon@rambler.ru;Чайковского, 209 лит А;Заказ пассажирского легкового транспорта;
Мираж, автомойка;Автомойки;+7(4162) 34-55-22;;;Забурхановская, 102;Автомойки;
Круг, ООО, транспортная компания;Услуги грузчиков;+7(4162) 999-888,+7(4162) 312-770;;gvv-krug@mail.ru;Студенческая, 17\1;Городские автогрузоперевозки | Услуги грузчиков;
Заборы и ограждения, торгово-производственная компания;Заборы / Ограждения;+7(4162) 35-93-25,+7(4162) 38-90-45;;359325@list.ru;Калинина, 149;Заборы \ Ограждения;
Эльф, торгово-производственная компания;Мебель мягкая;+7(4162) 219-218;;;Мухина, 120;Изготовление мебели под заказ | Мебель корпусная | Мебель для кухни | Детская мебель;
Подросток, магазин одежды для мальчиков;Детская одежда;;;;Игнатьевское шоссе, 6;Детская одежда \ обувь;
555, автосервис;Ремонт ходовой части автомобиля;+7(4162) 572-575;;;Северная, 163;Ремонт бензиновых двигателей | Ремонт дизельных двигателей | Аппаратная замена масла | Ремонт ходовой части автомобиля;
Умный совёнок, центр раннего развития;Центры раннего развития / дошкольного образования детей;8-914-573-25-17;;;50 лет Октября, 15;Центры раннего развития \ дошкольного образования детей;
Маяк, магазин разливного пива;Пиво;;;;Шевченко, 6;Пиво;
Lasertag28, спортивно-тактический клуб;Спортивно-тактические клубы;+7(4162) 21-33-10,+7(4162) 21-33-10;;;База динамо, 1;Спортивно-тактические клубы;
Моя сумка, магазин;Сумки / Кожгалантерея;;;;50 лет Октября, 15;Сумки \ Кожгалантерея;
Кузница счастья, монетное шоу;Организация и проведение праздников;8-924-340-47-00,8-924-672-12-04;;kyznicza@mail.ru;Амурская, 241;Организация и проведение праздников;
Киоск по ремонту обуви;Ремонт обуви / кожгалантереи;;;;Институтская, 30 киоск;Ремонт обуви \ кожгалантереи;
Амур, информационно-расчетный центр;Пункты приёма платежей / Расчётные центры коммунальных услуг;+7(4162) 49-29-87,+7(4162) 49-29-88;;;Островского, 20а;Пункты приёма платежей \ Расчётные центры коммунальных услуг;
Виктория, салон нижнего белья;Нижнее бельё;;;;Калинина, 52;Нижнее бельё;
Мечта, массажный салон;Услуги массажиста;;;;Калинина, 52;Услуги массажиста;
Парикмахерская, ИП Вдовченко Л.В.;Парикмахерские;8-963-810-41-05;;;Горького, 240\3;Парикмахерские;
Бухгалтерская компания, ИП Лега Е.К.;Бухгалтерские услуги;+7(4162) 35-94-60;;;Горького, 240\3;Бухгалтерские услуги;
AVTO VIP, автомойка;Автомойки;+7(4162) 555-282;;;Шевченко, 10Б;Автомойки;
Дарья, сеть мебельных магазинов;Мебель офисная;+7(4162) 42-64-55;http://mebeldariya.ru;mebeldar2012@yandex.ru;Амурская, 99;Мебель корпусная | Детская мебель | Мебель для кухни | Мебель офисная | Мебель для учебных и дошкольных учреждений;
Планета цветов, салон;Цветы;;;;Калинина, 110\1;Цветы;
Мадам Де Флёр, салон цветов;Цветы;;;;Дьяченко, 1\2;Цветы;
Сервис+, торгово-строительная компания;Монтаж систем отопления / водоснабжения / канализации;+7(4162) 54-77-67,8-962-284-77-67,8-914-538-77-96;;anatoly_bam@mail.ru;Калинина, 103;Металлоизделия | Быстровозводимые здания \ сооружения | Монтаж систем отопления \ водоснабжения \ канализации;
ЛОНКИНГ Амур, торговая компания, официальный представитель;Спецавтотехника;8-800-200-31-88;http://lonkinggroup.ru;amur@lonkinggroup.ru;Октябрьская, 130;Спецавтотехника | Запчасти для спецавтотехники;
Бункер, автомойка;Автомойки;+7(4162) 501-333;;;Воронкова, 9\1;Автомойки;
МК-Торг, магазин трикотажных изделий;Трикотажные изделия;;;;Дьяченко, 2а;Трикотажные изделия;
Виктория, магазин трикотажных изделий;Трикотажные изделия;;;;Кантемирова, 18;Трикотажные изделия;
Бермуды, ночной бар;Бары;+7(4162) 214-200;;;Калинина, 103\1;Бары;
Гарант качества, мастерская по ремонту обуви;Ремонт обуви / кожгалантереи;;;;Игнатьевское шоссе, 9\3;Ремонт обуви \ кожгалантереи;
ТрансСервисБлаговещенск, ООО, торгово-ремонтная компания;Ремонт топливной аппаратуры дизельных двигателей;8-914-538-60-03,8-914-557-20-80;;;Мухина, 162;Ремонт грузовых автомобилей | Автозапчасти для грузовых автомобилей;
АЗС СВ;Автозаправочные станции (АЗС);;;;Центральная, 45а;Автозаправочные станции (АЗС);
Антарес, ООО, многопрофильная компания;Юридическое обслуживание;+7(4162) 999-991;;antares_blag@mail.ru;Калинина, 116\2;Жилищное строительство | Строительство дач \ коттеджей | Ремонт \ отделка помещений | Юридическое обслуживание | Ведение дел в судах;
АТ Лабс, IT-компания;Разработка / поддержка / продвижение web-сайтов;8-914-553-88-45;;;;Разработка \ поддержка \ продвижение web-сайтов;
Специализированный отдел по исполнению особо важных исполнительных документов, Управление Федеральной службы судебных приставов по Амурской области;Федеральные службы;+7(4162) 30-41-74;;;Богдана Хмельницкого, 42;Службы судебных приставов;
REHAU, многопрофильная компания, официальный дилер FREEДОМ;Системы отопления / водоснабжения / канализации;+7(4162) 222-002;http://rehau.ru;222002@bk.ru;Калинина, 127;Окна | Входные двери | Мебельная фурнитура | Остекление балконов \ лоджий | Системы отопления \ водоснабжения \ канализации;В России еще никто всерьез не задумывался над тем, сколько денег может в буквальном смысле слова &laquo,вылетать&raquo, из вашего окна. Система центрального отопления в ряде регионов страны, а порой и в Москве дает сбои. В наших северных широтах, а при суровой зиме &ndash, и в центральном регионе, и даже на юге страны необходимо дополнительно отапливать квартиру или дом электрическими обогревателями. При этом, потери тепла через старые деревянные окна, в зависимости от площади остекления, могут достигать 55% общих потерь тепла через все ограждающие конструкции (согласно Госстроя России).Установка окон из профилей REHAU позволит рачительному хозяину &laquo,не выбрасывать деньги&raquo, на отопление улицы, а сохранять тепло внутри дома и сэкономить за счет отказа&nbsp, от дополнительного отопления более 15&nbsp,000 руб. в год.,adslink:{link:http:link.2gis.ruC322EE10webapi20130401project527318877675593945A5h7fpA7976IJ2H9988cuvrm7A681J3421Be348A5896A9176b8e24GA1J4I67624?http:rehau.comRU_ruMicropagesPrivate_BauherrenHomeOwnersWindows,text:Окна REHAU},micro_comment:Энергосберегающие окна REHAU. Заберите деньги у холода!,sponsored_article:{title:REHAU, многопрофильная компания,text:Энергосберегающие окна REHAU. Заберите деньги у холода!},filial_group:7318886265394517,lo
Новостройка-амур.рф, портал о новостройках города;Городские информационные сайты;+7(4162) 31-22-51;http://новостройка-амур.рф;;Зейская, 173;Городские информационные сайты;
АмурТаймень, центр спортивной рыбной ловли;Снаряжение для туризма и отдыха;+7(4162) 55-88-81;http://amurtaimen.ru;amurtaimen@tsl.ru;Театральная, 79;Рыболовные принадлежности | Снаряжение для туризма и отдыха;
РемСервис, строительно-монтажная компания;Строительство дач / коттеджей;+7(4162) 21-09-03,+7(4162) 21-06-03;;remservis@list.ru;Угловой пер, 10;Жилищное строительство | Строительство административных зданий | Строительство дач \ коттеджей | Ремонт \ отделка помещений | Кровельные работы;
ДРАЙВ 28 РУС, интернет-магазин;Интернет-магазины;8-924-841-71-74,8-963-848-65-62,8-914-399-29-23;http://drive28rus.ru;drive28rus@gmail.com;Тенистая, 130;Автозапчасти для иномарок;
Ресурс-групп, ООО, производственная компания;Услуги по устройству промышленных / наливных полов;+7(4162) 99-04-86,+7(4162) 99-04-72,8-924-676-09-79;http://polimerdv.ru;resurs_grupp@mail.ru;Пионерская, 154;Услуги по устройству промышленных \ наливных полов;
Открытое сердце, Амурская общественная организация;Общественные организации;+7(4162) 518-101;http://oserdce.ru;ocerdce@rambler.ru;Амурская, 144;Общественные организации;
ЖКХ-Ресурс, ООО, управляющая компания;ТСЖ;+7(4162) 770-441;;upravjkh@bgess.ru;Зейская, 301\1;Жилищно-коммунальные услуги;
Амурский витраж, ООО, производственная компания;Изготовление художественных витражей / мозаики;8-962-285-30-78,8-924-142-31-28;;;Горького, 64;Изготовление художественных витражей \ мозаики;
Авторская студия Вадима Костенко;Фотостудии;+7(4162) 55-30-78;http://vadimkostenko.com;;Горького, 64;Фотостудии | Дизайн интерьеров | Ремонт \ отделка помещений | Изготовление художественных витражей \ мозаики;
МАСТАК, строительный магазин;Тротуарная плитка;+7(4162) 35-93-25,+7(4162) 38-90-45;;359325@list.ru;Калинина, 149;Тротуарная плитка | Металлоконструкции для строительства зданий \ сооружений | Кованые изделия;
ПолимерПласт, торгово-производственная компания, ИП Засыпкина Я.В.;Теплоизоляционные материалы;+7(4162) 33-57-54,8-914-399-41-89;;amur-polimer@mail.ru;Полевая, 20;Теплоизоляционные материалы;
Торгово-производственная компания, ИП Филатов К.И.;Металлоконструкции для строительства зданий / сооружений;+7(4162) 57-58-22,8-924-448-42-88;;filatov_konstantin888@mail.ru;Энергетиков, 44\1;Металлоконструкции для строительства зданий \ сооружений | Кованые изделия;
Mary Kay, косметическая компания;Косметика / Парфюмерия;+7(4162) 56-17-35,8-961-956-58-58;http://marykay.ru;marikay@bk.ru;Пионерская, 8;Косметика \ Парфюмерия;
Строительный элемент, торгово-строительная компания;Торгово-выставочное оборудование;+7(4162) 22-19-25,+7(4162) 22-19-21;http://str-element.ru;;Зейская, 134;Быстровозводимые здания \ сооружения | Автоматические ворота \ двери | Сэндвич-панели | Торгово-выставочное оборудование | Кровельные работы;
Фридом, производственно-монтажная компания;Фасадные материалы / конструкции;+7(4162) 222-002;;222002@bk.ru;Калинина, 127;Окна | Входные двери | Фасадные материалы \ конструкции | Остекление балконов \ лоджий;
Андора, языковая школа;Школы иностранных языков;+7(4162) 355-270;;;Кантемирова, 13а;Школы иностранных языков;
Loriblu, салон обуви и аксессуаров;Сумки / Кожгалантерея;+7(4162) 37-27-08;;;Островского, 12;Магазины обувные | Сумки \ Кожгалантерея;
Bon Vin, винный бутик;Алкогольные напитки;+7(4162) 37-27-01;;;Островского, 12;Алкогольные напитки;
Baldinini, магазин итальянской обуви и аксессуаров;Сумки / Кожгалантерея;+7(4162) 37-27-02;;;Островского, 12;Магазины обувные | Сумки \ Кожгалантерея;
Зеленая, база отдыха, Представительство в городе;Базы отдыха;+7(4162) 57-32-57;;;Мухина, 114;Базы отдыха;
Amur.net, информационно-развлекательный портал, Редакция;Городские информационные сайты;+7(4162) 55-99-77;http://amur.net;support@amur.net;Театральная, 170;Городские информационные сайты;
Креатив-центр свадеб и праздников, ИП Скороход Н.В.;Свадебные салоны;+7(4162) 21-20-01,8-963-802-39-43;http://creative.blagmama.ru;natasko@mail.ru;50 лет Октября, 29;Свадебные товары | Организация и проведение праздников | Услуги праздничного оформления | Кондитерские изделия;
Элен и Ребята, праздничное агентство;Организация и проведение праздников;+7(4162) 500-152,8-914-388-65-85;http://elen28.ru;elen28_rus@mail.ru;Трудовая, 17;Организация и проведение праздников | Услуги праздничного оформления;
ФАКТ, рекламное агентство;Шелкография;+7(4162) 500-584;;rb_fakt@mail.ru;50 лет Октября, 108\2;Indoor-реклама (реклама в помещениях) | Оперативная полиграфия | Изготовление бизнес-сувениров | Размещение рекламы на транспорте | Изготовление рекламных конструкций;
Современные системы автоматизации, ООО, монтажная компания;Электромонтажные работы;;;sss-1@bk.ru;Чайковского, 7;Монтаж компьютерных сетей | Продажа \ ремонт \ установка домофонов | Монтаж охранно-пожарных систем | Электромонтажные работы;
Добрый фей, бюро креативных услуг;Организация и проведение праздников;+7(4162) 215-003;http://добрыйфей.рф;;Горького, 56;Организация и проведение праздников | Услуги праздничного оформления;
Зевс, рекламная компания;Студии звукозаписи;+7(4162) 55-06-10,+7(4162) 55-46-00;;bestnews05@mail.ru;Калинина, 103;Студии звукозаписи | Видеостудии | Размещение наружной рекламы;
Global Welding, торгово-сервисная компания;Сварочные работы;+7(4162) 31-09-31;http://gweld.ru;gweld-dv@mail.ru;Мухина, 120;Сварочное оборудование | Сварочные материалы | Сварочные работы;
Dream Box, сеть магазинов подарков-впечатлений;Сувениры / Подарки;8-800-555-22-80;http://podarymechtu.ru;mail@podarymechtu.ru;Пионерская, 49;Сувениры \ Подарки;
Dream Box, сеть магазинов подарков-впечатлений;Сувениры / Подарки;8-800-555-22-80;http://podarymechtu.ru;mail@podarymechtu.ru;Ленина, 179;Сувениры \ Подарки;
Dream Box, сеть магазинов подарков-впечатлений;Сувениры / Подарки;8-800-555-22-80;http://podarymechtu.ru;mail@podarymechtu.ru;Мухина, 114;Сувениры \ Подарки;
Промоушн ДВ, рекламное агентство;Организация и проведение промоушн-акций;+7(4162) 38-66-01,8-924-448-80-77;;promo_dv@mail.ru;Амурская, 111;Организация и проведение промоушн-акций;
ФотоАрт, студия обучения фотографии;Фотостудии;+7(4162) 54-53-65;http://photoart-blg.ru;ann3@mail.ru;;Фотостудии;
Дельный совет, ООО, юридическая компания;Юридическое обслуживание;+7(4162) 544-514;;www544514@mail.ru;Зейская, 136;Юридическое обслуживание | Ведение дел в судах | Оформление недвижимости \ земли;
ИКБ Совкомбанк, ООО, Амурский филиал, Денежные и товарные кредиты;Банки;8-800-100-00-06;http://sovcombank.ru;;Мухина, 110а;Банки;
ИКБ Совкомбанк, ООО, Амурский филиал, Денежные и товарные кредиты;Банки;8-800-100-00-06;http://sovcombank.ru;;Мухина, 114;Банки;
ИнтерТЭК, торгово-монтажная компания;Электронагревательное оборудование;+7(4162) 77-77-40,+7(4162) 57-29-77;;amur_intertek@mail.ru;Институтская, 6;Кондиционеры | Тепловентиляционное оборудование | Продажа \ установка тёплых полов | Электронагревательное оборудование | Монтаж климатических систем;
Медлайн, медицинский центр;Услуги эндокринолога;+7(4162) 51-52-15;;;Зейская, 256;Многопрофильные медицинские центры | Услуги гинеколога | Услуги эндокринолога | Услуги дерматовенеролога | Услуги кардиолога;
Мир машин, торговая компания;Спецавтотехника;+7(4162) 42-03-53,8-924-676-40-01;http://mirmachin.ru;blagdlagsales@mirmachin.ru;Новотроицкое шоссе, 23;Спецавтотехника | Запчасти для спецавтотехники;
Типография, ИП Саженов А.А.;Оперативная полиграфия;+7(4162) 54-91-60,8-914-561-34-06;;;Горького, 172\1;Оперативная полиграфия;
Мир лестниц, торгово-производственная компания;Интерьерные лестницы / Ограждения;+7(4162) 500-421,8-914-612-38-55;http://nasha-lestnica.ru;;Мухина, 121;Интерьерные лестницы \ Ограждения;
Тёплый дом, многопрофильная компания;Межкомнатные двери;+7(4162) 50-22-53,8-914-550-22-53;;;Песчаная, 124\1;Строительство гаражей | Строительство дач \ коттеджей | Входные двери | Межкомнатные двери | Кирпич \ Бетоноблоки \ Шлакоблоки;
Дом рекламы, рекламное агентство;Широкоформатная печать / УФ-печать;+7(4162) 34-88-44,+7(4162) 38-58-13;;dom-reklamy1@yandex.ru;Горького, 300;Изготовление рекламных конструкций | Размещение наружной рекламы | Широкоформатная печать \ УФ-печать | Оперативная полиграфия;
ХуаХай, центр техники и автозапчастей;Спецавтотехника;+7(4162) 51-18-18;http://huahai.ru;;Театральная, 295;Спецавтотехника | Запчасти для спецавтотехники | Автозапчасти для грузовых автомобилей | Автозапчасти для иномарок;
Протектор, магазин шин и дисков;Автошины / Диски;+7(4162) 21-51-11,8-914-553-46-53;;;Кольцевая, 67;Автошины \ Диски;
КолорАвто, торговая компания;Автоэмали;+7(4162) 54-35-73,+7(4162) 54-35-71;;;Литейная, 31;Автоэмали;
Vivat, хоровая студия для мальчиков;Детские музыкальные школы;8-961-956-01-57;;;Октябрьская, 239;Детские музыкальные школы;
МамаМаркет, магазин одежды и товаров для беременных;Одежда для беременных;8-914-555-87-37;;;Горького, 156;Одежда для беременных;
Окно в Европу, торгово-монтажная компания;Остекление балконов / лоджий;+7(4162) 500-424,8-914-550-04-24;;ok-vr2013@mail.ru;Ленина, 115;Окна | Комплектующие для окон | Входные двери | Остекление балконов \ лоджий;
Япония & Корея, магазин;Средства гигиены;+7(4162) 55-15-23;;;Шимановского, 46;Бытовая химия | Косметика \ Парфюмерия | Средства гигиены;
Автобакс, автомойка;Автомойки;;;;Калинина, 149;Автомойки;
Мастерская рекламы, рекламно-полиграфическая компания;Широкоформатная печать / УФ-печать;+7(4162) 54-73-82;;artem.bushuev@gmail.com;Мухина, 110а;Изготовление рекламных конструкций | Широкоформатная печать \ УФ-печать | Световая реклама | Дизайн рекламы | Оперативная полиграфия;
Сфера, сеть салонов оптики;Оптика;+7(4162) 37-83-53;;;Игнатьевское шоссе, 12\4;Оптика;
Дельфин, сварочный цех;Сварочные работы;+7(4162) 55-78-27,8-914-387-70-60;;;Чайковского, 171 к1;Сварочные работы;
Белый слон, автостоянка;Автостоянки;+7(4162) 52-84-39;;;Островского, 37а;Автостоянки;
Токидоки, торговая компания;Спецавтотехника;+7(4162) 51-21-21,+7(4162) 377-900;http://токидоки.рф;pilos@yandex.ru;Литейная, 31;Продажа легковых автомобилей | Продажа грузовых автомобилей | Спецавтотехника | Мототехника | Лодки \ Катера;
AvtoSpa, автостоянка;Автостоянки;+7(4162) 54-97-99;;;Калинина, 130а;Автостоянки;
AvtoSpa, автомойка;Автомойки;+7(4162) 54-97-99;;;Калинина, 130а;Автомойки;
GARAGE ФОРСАЖ, автосервис;Ремонт бензиновых двигателей;8-924-441-35-55,+7(4162) 38-53-39;;;Чайковского, 171\2;Ремонт ходовой части автомобиля | Кузовной ремонт | Ремонт бензиновых двигателей | Развал \ Схождение | Тюнинг;
Freelancers, web-студия;Разработка / поддержка / продвижение web-сайтов;8-961-953-13-02,8-914-573-28-46;http://freelancers-blag.ru;clients@freelancers-blag.ru;;Разработка \ поддержка \ продвижение web-сайтов;
РекСервис, рекламная компания;Широкоформатная печать / УФ-печать;+7(4162) 555-741;;rekservice@mail.ru;Амурская, 111;Размещение наружной рекламы | Изготовление рекламных конструкций | Дизайн рекламы | Широкоформатная печать \ УФ-печать;
Монастырская лавка, магазин;Религиозные товары;;;;Амурская, 181;Религиозные товары;
La Perla, салон нижнего белья;Нижнее бельё;+7(4162) 58-70-27;;;50 лет Октября, 27;Нижнее бельё;
Наш склад, торговая компания;Снаряжение для туризма и отдыха;+7(4162) 38-62-02,+7(4162) 210-620,8-914-580-03-47;;nash-sklad1@ya.ru;Текстильная, 49\6;Бытовая техника | Велосипеды | Игрушки | Светотехника | Снаряжение для туризма и отдыха;
Электро, магазин;Электроинструмент;+7(4162) 51-48-40;http://elektroplus.me;elektro_dv@mail.ru;Нагорная, 6;Электроинструмент | Техника для склада | Сварочное оборудование | Оборудование для сельского хозяйства | Спецодежда \ Средства индивидуальной защиты;
Метэко, ООО, компания по приему автомобильных аккумуляторов;Автомобильные аккумуляторы;+7(4162) 56-77-56,+7(4162) 42-36-81,8-914-041-22-17;;;Чехова, 3;Утилизация отходов \ Вторсырьё;
Шанкси, магазин автотоваров;Автозапчасти для грузовых автомобилей;8-914-552-65-53;;;Больничная, 79\4;Автозапчасти для грузовых автомобилей;
Автоtime, магазин автотоваров;Автохимия / Масла;+7(4162) 55-04-85;;;Конная, 80;Автозапчасти для иномарок | Автозапчасти для грузовых автомобилей | Автоаксессуары | Автохимия \ Масла;
Автоtime, автомастерская;Ремонт ходовой части автомобиля;+7(4162) 55-04-85;;;Конная, 80;Кузовной ремонт | Тюнинг | Ремонт ходовой части автомобиля | Развал \ Схождение;
Автоэлектрик, автосервис;Ремонт автоэлектрики;8-909-814-18-17,+7(4162) 502-509;;;Октябрьская, 145\1;Ремонт автоэлектрики | Автозвук - продажа \ установка | Автосигнализации - продажа \ установка;
Риэлт.ком, агентство недвижимости;Оформление недвижимости / земли;+7(4162) 387-397,8-924-673-55-20,8-963-809-76-45;;rieltcom-an@ya.ru;Островского, 42;Агентства недвижимости | Оформление недвижимости \ земли | Помощь в оформлении ипотеки;
Кое-Какой магазин обувной;Магазины обувные;;;;Амурская, 133;Магазины обувные;
Клякса, студия детского творчества;Детские / подростковые клубы;8-909-818-70-02,+7(4162) 34-57-75;;;Островского, 39;Детские \ подростковые клубы;
Грация, ателье;Ателье меховые / кожаные;8-924-142-12-72;;;Ломоносова, 179;Ателье швейные | Ателье меховые \ кожаные;
МегаДом, агентство недвижимости;Оформление недвижимости / земли;+7(4162) 21-77-00;;;Артура Волошина пер, 4;Агентства недвижимости | Оформление недвижимости \ земли | Помощь в оформлении ипотеки;
Авторесурс, СТО;Ремонт ходовой части автомобиля;+7(4162) 21-54-54;;;Пролетарская, 34;Ремонт ходовой части автомобиля | Развал \ Схождение | Ремонт АКПП;
Добрый, продуктовый магазин;Продовольственные магазины;;;;Пролетарская, 56;Продовольственные магазины;
Эконом, продуктовый магазин;Продовольственные магазины;;;;Пролетарская, 52;Продовольственные магазины;
Окунек, магазин разливного пива;Пиво;;;;Богдана Хмельницкого, 94;Пиво;
Арткомплект, салон интерьера;Светотехника;+7(4162) 77-10-01,+7(4162) 56-66-22,+7(4162) 58-88-44;;;50 лет Октября, 94;Мебель корпусная | Мебель мягкая | Мебель для кухни | Светотехника;
Даша, парикмахерская;Парикмахерские;;;;50 лет Октября, 117;Парикмахерские;
Эверест, продуктовый магазин;Продовольственные магазины;;;;50 лет Октября, 111;Продовольственные магазины;
Продукты, магазин;Продовольственные магазины;;;;Октябрьская, 111;Продовольственные магазины;
Фотография, фотоцентр;Фотоцентры;+7(4162) 55-71-80;;;Октябрьская, 111;Фотостудии | Фотоцентры | Фото на документы;
Связной, сеть салонов связи;Фототовары;8-800-700-43-43;http://svyaznoy.ru;;Игнатьевское шоссе, 9\6;Мобильные телефоны | Аксессуары к мобильным телефонам | Компьютеры \ Комплектующие | Фототовары;
Флора, цветочный салон;Цветы;;;;Кузнечная, 85;Цветы;
ЗооМАГ, магазин;Зоотовары;;;;Ломоносова, 225;Зоотовары;
Махаон, студия красоты;Парикмахерские;+7(4162) 21-91-71,8-924-841-91-71;;;Калинина, 103;Парикмахерские | Косметические услуги | Ногтевые студии;
